Date,AAPL,AMZN,GOOG,MSFT
2020-04-13,67.38653564453125,2168.8701171875,1217.56005859375,162.5211944580078
2020-04-14,70.78976440429688,2283.320068359375,1269.22998046875,170.56329345703125
2020-04-15,70.14363861083984,2307.679931640625,1262.469970703125,168.77615356445312
2020-04-16,70.70099639892578,2408.18994140625,1263.469970703125,173.8429718017578
2020-04-17,69.74166870117188,2375.0,1283.25,175.37481689453125
2020-04-20,68.2940673828125,2393.610107421875,1266.6099853515625,171.8987579345703
2020-04-21,66.18306732177734,2328.1201171875,1216.3399658203125,164.78948974609375
2020-04-22,68.0893783569336,2363.489990234375,1263.2099609375,170.3865509033203
2020-04-23,67.82550811767578,2399.449951171875,1276.31005859375,168.32449340820312
2020-04-24,69.78359985351562,2410.219970703125,1279.31005859375,171.39796447753906
2020-04-27,69.83291625976562,2376.0,1275.8800048828125,170.90696716308594
2020-04-28,68.70095825195312,2314.080078125,1233.6700439453125,166.74356079101562
2020-04-29,70.95745849609375,2372.7099609375,1341.47998046875,174.22593688964844
2020-04-30,72.45438385009766,2474.0,1348.6600341796875,175.97381591796875
2020-05-01,71.28791809082031,2286.0400390625,1320.6099853515625,171.4176025390625
2020-05-04,72.29656982421875,2315.989990234375,1326.800048828125,175.6104736328125
2020-05-05,73.38166046142578,2317.800048828125,1351.1099853515625,177.4958038330078
2020-05-06,74.13874053955078,2351.260009765625,1347.300048828125,179.24365234375
2020-05-07,74.90570831298828,2367.610107421875,1372.56005859375,180.28453063964844
2020-05-08,76.68858337402344,2379.610107421875,1388.3699951171875,181.3450164794922
2020-05-11,77.89531707763672,2409.0,1403.260009765625,183.36782836914062
2020-05-12,77.00511932373047,2356.949951171875,1375.739990234375,179.21420288085938
2020-05-13,76.0753402709961,2367.919921875,1349.3299560546875,176.50404357910156
2020-05-14,76.54269409179688,2388.85009765625,1356.1300048828125,177.26995849609375
2020-05-15,76.09017944335938,2409.780029296875,1373.18994140625,179.8524627685547
2020-05-18,77.88294219970703,2426.260009765625,1383.93994140625,181.57089233398438
2020-05-19,77.43289947509766,2449.330078125,1373.4849853515625,180.31399536132812
2020-05-20,78.9388427734375,2497.93994140625,1406.719970703125,182.8150634765625
2020-05-21,78.35031127929688,2446.739990234375,1402.800048828125,180.61923217773438
2020-05-22,78.85476684570312,2436.8798828125,1410.4200439453125,180.69801330566406
2020-05-26,78.32062530517578,2421.860107421875,1417.02001953125,178.78775024414062
2020-05-27,78.66188049316406,2410.389892578125,1417.8399658203125,179.0240478515625
2020-05-28,78.69649505615234,2401.10009765625,1416.72998046875,178.62034606933594
2020-05-29,78.61984252929688,2442.3701171875,1428.9200439453125,180.44200134277344
2020-06-01,79.58670043945312,2471.0400390625,1431.8199462890625,180.02842712402344
2020-06-02,79.95514678955078,2472.409912109375,1439.219970703125,182.07656860351562
2020-06-03,80.39529418945312,2478.39990234375,1436.3800048828125,182.51966857910156
2020-06-04,79.70291137695312,2460.60009765625,1412.1800537109375,180.11705017089844
2020-06-05,81.97294616699219,2483.0,1438.3900146484375,184.3314666748047
2020-06-08,82.45760345458984,2524.06005859375,1446.6099853515625,185.47369384765625
2020-06-09,85.06143188476562,2600.860107421875,1456.1600341796875,186.89161682128906
2020-06-10,87.24986267089844,2647.449951171875,1465.8499755859375,193.82374572753906
2020-06-11,83.06095886230469,2557.9599609375,1403.8399658203125,183.41575622558594
2020-06-12,83.77806854248047,2545.02001953125,1413.1800537109375,184.8632049560547
2020-06-15,84.81417846679688,2572.679931640625,1419.8499755859375,186.0447998046875
2020-06-16,87.06192779541016,2615.27001953125,1442.719970703125,190.60386657714844
2020-06-17,86.9407730102539,2640.97998046875,1451.1199951171875,191.26361083984375
2020-06-18,86.97540283203125,2653.97998046875,1435.9599609375,193.3117218017578
2020-06-19,86.47836303710938,2675.010009765625,1431.719970703125,192.15963745117188
2020-06-22,88.74095916748047,2713.820068359375,1451.8599853515625,197.49659729003906
2020-06-23,90.63511657714844,2764.409912109375,1464.4100341796875,198.81605529785156
2020-06-24,89.03522491455078,2734.39990234375,1431.969970703125,194.80844116210938
2020-06-25,90.21721649169922,2754.580078125,1441.3299560546875,197.27012634277344
2020-06-26,87.44522094726562,2692.8701171875,1359.9000244140625,193.32156372070312
2020-06-29,89.46054077148438,2680.3798828125,1394.969970703125,195.39923095703125
2020-06-30,90.20732116699219,2758.820068359375,1413.6099853515625,200.3915252685547
2020-07-01,90.03670501708984,2878.699951171875,1438.0400390625,201.5632781982422
2020-07-02,90.03670501708984,2890.300048828125,1464.699951171875,203.09939575195312
2020-07-06,92.44519805908203,3057.0400390625,1495.699951171875,207.47137451171875
2020-07-07,92.15836334228516,3000.1201171875,1485.1800537109375,205.05889892578125
2020-07-08,94.30473327636719,3081.110107421875,1496.0,209.5687255859375
2020-07-09,94.71026611328125,3182.6298828125,1510.989990234375,211.03590393066406
2020-07-10,94.87594604492188,3200.0,1541.739990234375,210.39584350585938
2020-07-13,94.43826293945312,3104.0,1511.3399658203125,203.89700317382812
2020-07-14,96.00106811523438,3084.0,1520.5799560546875,205.1573944091797
2020-07-15,96.66130065917969,3008.8701171875,1513.6400146484375,204.8521270751953
2020-07-16,95.47188568115234,2999.89990234375,1518.0,200.79525756835938
2020-07-17,95.27901458740234,2961.969970703125,1515.550048828125,199.7711944580078
2020-07-20,97.28691864013672,3196.840087890625,1565.719970703125,208.35755920410156
2020-07-21,95.94419860839844,3138.2900390625,1558.4200439453125,205.55126953125
2020-07-22,96.21373748779297,3099.909912109375,1568.489990234375,208.50527954101562
2020-07-23,91.83441162109375,2986.550048828125,1515.6800537109375,199.4364013671875
2020-07-24,91.60691833496094,3008.909912109375,1511.8699951171875,198.21539306640625
2020-07-27,93.77803039550781,3055.2099609375,1530.199951171875,200.726318359375
2020-07-28,92.23748779296875,3000.330078125,1500.3399658203125,198.9243927001953
2020-07-29,94.00552368164062,3033.530029296875,1522.02001953125,200.93310546875
2020-07-30,95.14300537109375,3051.8798828125,1531.449951171875,200.77557373046875
2020-07-31,105.10340118408203,3164.679931640625,1482.9599609375,201.86854553222656
2020-08-03,107.75177001953125,3111.889892578125,1474.449951171875,213.2218780517578
2020-08-04,108.4713363647461,3138.830078125,1464.969970703125,210.02166748046875
2020-08-05,108.864501953125,3205.030029296875,1473.6099853515625,209.67703247070312
2020-08-06,112.66272735595703,3225.0,1500.0999755859375,213.03477478027344
2020-08-07,110.10124206542969,3167.4599609375,1494.489990234375,209.2240753173828
2020-08-10,111.70155334472656,3148.159912109375,1496.0999755859375,205.05889892578125
2020-08-11,108.37954711914062,3080.669921875,1480.3199462890625,200.2635498046875
2020-08-12,111.9814682006836,3162.239990234375,1506.6199951171875,205.98451232910156
2020-08-13,113.96326446533203,3161.02001953125,1518.449951171875,205.5019989013672
2020-08-14,113.86170196533203,3148.02001953125,1507.72998046875,205.6989288330078
2020-08-17,113.56443786621094,3182.409912109375,1517.97998046875,207.05780029296875
2020-08-18,114.5107421875,3312.489990234375,1558.5999755859375,208.249267578125
2020-08-19,114.65441131591797,3260.47998046875,1547.530029296875,206.98582458496094
2020-08-20,117.19855499267578,3297.3701171875,1581.75,211.8026580810547
2020-08-21,123.23809051513672,3284.719970703125,1580.4200439453125,210.2628631591797
2020-08-24,124.7120361328125,3307.4599609375,1588.199951171875,210.9241943359375
2020-08-25,123.6889419555664,3346.489990234375,1608.219970703125,213.66819763183594
2020-08-26,125.3709945678711,3441.85009765625,1652.3800048828125,218.2876434326172
2020-08-27,123.87225341796875,3400.0,1634.3299560546875,223.6473388671875
2020-08-28,123.67161560058594,3401.800048828125,1644.4100341796875,225.9471893310547
2020-08-31,127.8655776977539,3450.9599609375,1634.1800537109375,222.61093139648438
2020-09-01,132.95880126953125,3499.1201171875,1660.7099609375,224.3284149169922
2020-09-02,130.2041015625,3531.449951171875,1728.280029296875,228.65174865722656
2020-09-03,119.77984619140625,3368.0,1641.8399658203125,214.4874725341797
2020-09-04,119.8591079711914,3294.6201171875,1591.0400390625,211.4769287109375
2020-09-08,111.79319763183594,3149.840087890625,1532.3900146484375,200.0369415283203
2020-09-09,116.25225067138672,3268.610107421875,1556.9599609375,208.55523681640625
2020-09-10,112.45709991455078,3175.110107421875,1532.02001953125,202.7118682861328
2020-09-11,110.98065948486328,3116.219970703125,1520.719970703125,201.38922119140625
2020-09-14,114.31008911132812,3102.969970703125,1519.280029296875,202.7513427734375
2020-09-15,114.48844146728516,3156.1298828125,1541.43994140625,206.07774353027344
2020-09-16,111.1094741821289,3078.10009765625,1520.9000244140625,202.39601135253906
2020-09-17,109.33577728271484,3008.72998046875,1495.530029296875,200.28370666503906
2020-09-18,105.86763000488281,2954.909912109375,1459.989990234375,197.79632568359375
2020-09-21,109.07814025878906,2960.469970703125,1431.1600341796875,199.9185028076172
2020-09-22,110.79238891601562,3128.989990234375,1465.4599609375,204.7353515625
2020-09-23,106.14508056640625,2999.860107421875,1415.2099609375,197.99374389648438
2020-09-24,107.23506927490234,3019.7900390625,1428.2900390625,200.56011962890625
2020-09-25,111.25811767578125,3095.1298828125,1444.9599609375,205.1301727294922
2020-09-28,113.9137191772461,3174.050048828125,1464.52001953125,206.72918701171875
2020-09-29,113.05164337158203,3144.8798828125,1469.3299560546875,204.577392578125
2020-09-30,114.7559814453125,3148.72998046875,1469.5999755859375,207.60768127441406
2020-10-01,115.7270736694336,3221.260009765625,1490.0899658203125,209.71011352539062
2020-10-02,111.99137115478516,3125.0,1458.4200439453125,203.5212860107422
2020-10-05,115.43971252441406,3199.199951171875,1486.02001953125,207.65704345703125
2020-10-06,112.13011169433594,3099.9599609375,1453.43994140625,203.24490356445312
2020-10-07,114.03263092041016,3195.68994140625,1460.2900390625,207.11415100097656
2020-10-08,113.92362976074219,3190.550048828125,1485.9300537109375,207.85446166992188
2020-10-09,115.90544128417969,3286.64990234375,1515.219970703125,213.01675415039062
2020-10-12,123.26780700683594,3442.929931640625,1569.1500244140625,218.53439331054688
2020-10-13,119.99784088134766,3443.6298828125,1571.6800537109375,219.9755096435547
2020-10-14,120.08702087402344,3363.7099609375,1568.0799560546875,218.0013885498047
2020-10-15,119.61139678955078,3338.64990234375,1559.1300048828125,216.81692504882812
2020-10-16,117.936767578125,3272.7099609375,1573.010009765625,216.81692504882812
2020-10-19,114.92444610595703,3207.2099609375,1534.6099853515625,211.4473419189453
2020-10-20,116.4405288696289,3217.010009765625,1555.9300537109375,211.87176513671875
2020-10-21,115.80635070800781,3184.93994140625,1593.31005859375,212.0198211669922
2020-10-22,114.696533203125,3176.39990234375,1615.3299560546875,212.108642578125
2020-10-23,113.99299621582031,3204.39990234375,1641.0,213.43130493164062
2020-10-26,114.00289916992188,3207.0400390625,1590.449951171875,207.3609161376953
2020-10-27,115.5387954711914,3286.330078125,1604.260009765625,210.48989868164062
2020-10-28,110.18794250488281,3162.780029296875,1516.6199951171875,200.05667114257812
2020-10-29,114.27044677734375,3211.010009765625,1567.239990234375,202.07029724121094
2020-10-30,107.86924743652344,3036.14990234375,1621.010009765625,199.8494110107422
2020-11-02,107.7800521850586,3004.47998046875,1626.030029296875,199.71121215820312
2020-11-03,109.43486785888672,3048.409912109375,1650.2099609375,203.75814819335938
2020-11-04,113.90381622314453,3241.159912109375,1749.1300048828125,213.5892333984375
2020-11-05,117.94668579101562,3322.0,1763.3699951171875,220.39991760253906
2020-11-06,117.81269836425781,3311.3701171875,1761.75,220.8243408203125
2020-11-09,115.460205078125,3143.739990234375,1763.0,215.5633544921875
2020-11-10,115.11279296875,3035.02001953125,1740.3900146484375,208.27886962890625
2020-11-11,118.60676574707031,3137.389892578125,1752.7099609375,213.74717712402344
2020-11-12,118.32884216308594,3110.280029296875,1749.8399658203125,212.6515350341797
2020-11-13,118.37847900390625,3128.81005859375,1777.02001953125,213.7076873779297
2020-11-16,119.41078186035156,3131.06005859375,1781.3800048828125,214.41836547851562
2020-11-17,118.50749969482422,3135.659912109375,1770.1500244140625,211.68421936035156
2020-11-18,117.15755462646484,3105.4599609375,1746.780029296875,208.89344787597656
2020-11-19,117.76304626464844,3117.02001953125,1763.9200439453125,210.21954345703125
2020-11-20,116.47265625,3099.39990234375,1742.18994140625,208.21058654785156
2020-11-23,113.00846099853516,3098.389892578125,1734.8599853515625,207.93348693847656
2020-11-24,114.3187026977539,3118.06005859375,1768.8800048828125,211.6446533203125
2020-11-25,115.1723403930664,3185.070068359375,1771.4300537109375,211.65451049804688
2020-11-27,115.72820281982422,3195.340087890625,1793.18994140625,213.00045776367188
2020-11-30,118.1700210571289,3168.0400390625,1760.739990234375,211.8524627685547
2020-12-01,121.8128890991211,3220.080078125,1798.0999755859375,213.97030639648438
2020-12-02,122.17023468017578,3203.530029296875,1827.949951171875,213.13897705078125
2020-12-03,122.0312728881836,3186.72998046875,1826.77001953125,212.0207061767578
2020-12-04,121.34637451171875,3162.580078125,1827.989990234375,212.13946533203125
2020-12-07,122.83528137207031,3158.0,1819.47998046875,212.07015991210938
2020-12-08,123.46062469482422,3177.2900390625,1818.550048828125,213.77236938476562
2020-12-09,120.87984466552734,3104.199951171875,1784.1300048828125,209.60598754882812
2020-12-10,122.32904815673828,3101.489990234375,1775.3299560546875,208.3392333984375
2020-12-11,121.50518035888672,3116.419921875,1781.77001953125,211.0508575439453
2020-12-14,120.87984466552734,3156.969970703125,1760.06005859375,211.9811248779297
2020-12-15,126.93476104736328,3165.1201171875,1767.77001953125,211.91183471679688
2020-12-16,126.86526489257812,3240.9599609375,1763.0,217.0084991455078
2020-12-17,127.74868774414062,3236.080078125,1747.9000244140625,217.1470489501953
2020-12-18,125.7237777709961,3201.64990234375,1731.010009765625,216.3256378173828
2020-12-21,127.28216552734375,3206.179931640625,1739.3699951171875,220.28419494628906
2020-12-22,130.9051971435547,3206.52001953125,1723.5,221.62020874023438
2020-12-23,129.99197387695312,3185.27001953125,1732.3800048828125,218.73046875
2020-12-24,130.9945068359375,3172.68994140625,1738.8499755859375,220.44252014160156
2020-12-28,135.67965698242188,3283.9599609375,1776.0899658203125,222.6296844482422
2020-12-29,133.87307739257812,3322.0,1758.719970703125,221.8280487060547
2020-12-30,132.73158264160156,3285.85009765625,1739.52001953125,219.38363647460938
2020-12-31,131.70919799804688,3256.929931640625,1751.8800048828125,220.11595153808594
2021-01-04,128.4534454345703,3186.6298828125,1728.239990234375,215.4349822998047
2021-01-05,130.04161071777344,3218.510009765625,1740.9200439453125,215.6427764892578
2021-01-06,125.66422271728516,3138.3798828125,1735.2900390625,210.0513153076172
2021-01-07,129.9522705078125,3162.159912109375,1787.25,216.0287322998047
2021-01-08,131.07391357421875,3182.699951171875,1807.2099609375,217.34498596191406
2021-01-11,128.026611328125,3114.2099609375,1766.719970703125,215.23704528808594
2021-01-12,127.84796142578125,3120.830078125,1746.550048828125,212.70355224609375
2021-01-13,129.92250061035156,3165.889892578125,1754.4000244140625,214.0989532470703
2021-01-14,127.95713806152344,3127.469970703125,1740.1800537109375,210.81333923339844
2021-01-15,126.20022583007812,3104.25,1736.18994140625,210.44717407226562
2021-01-19,126.88511657714844,3120.760009765625,1790.8599853515625,214.1979217529297
2021-01-20,131.05406188964844,3263.3798828125,1886.9000244140625,222.0160675048828
2021-01-21,135.85830688476562,3306.989990234375,1891.25,222.63955688476562
2021-01-22,138.0420379638672,3292.22998046875,1901.050048828125,223.60940551757812
2021-01-25,141.86358642578125,3294.0,1899.4000244140625,227.15232849121094
2021-01-26,142.10182189941406,3326.1298828125,1917.239990234375,229.92332458496094
2021-01-27,141.0099334716797,3232.580078125,1830.7900390625,230.48739624023438
2021-01-28,136.07667541503906,3237.6201171875,1863.1099853515625,236.45492553710938
2021-01-29,130.98458862304688,3206.199951171875,1835.739990234375,229.55714416503906
2021-02-01,133.1484832763672,3342.8798828125,1901.3499755859375,237.16746520996094
2021-02-02,133.99220275878906,3380.0,1927.510009765625,237.0289306640625
2021-02-03,132.949951171875,3312.530029296875,2070.070068359375,240.48277282714844
2021-02-04,136.3744659423828,3331.0,2062.3701171875,239.50303649902344
2021-02-05,135.95196533203125,3352.14990234375,2098.0,239.69105529785156
2021-02-08,136.10108947753906,3322.93994140625,2092.909912109375,239.95826721191406
2021-02-09,135.20639038085938,3305.0,2083.510009765625,241.24481201171875
2021-02-10,134.59005737304688,3286.580078125,2095.3798828125,240.30465698242188
2021-02-11,134.33160400390625,3262.1298828125,2095.889892578125,241.95736694335938
2021-02-12,134.57017517089844,3277.7099609375,2104.110107421875,242.45217895507812
2021-02-16,132.403076171875,3268.949951171875,2121.89990234375,241.17550659179688
2021-02-17,130.06695556640625,3308.639892578125,2128.31005859375,242.22695922851562
2021-02-18,128.94363403320312,3328.22998046875,2117.199951171875,241.82025146484375
2021-02-19,129.1026611328125,3249.89990234375,2101.139892578125,239.02305603027344
2021-02-22,125.25553894042969,3180.739990234375,2064.8798828125,232.61524963378906
2021-02-23,125.11636352539062,3194.5,2070.860107421875,231.38526916503906
2021-02-24,124.60939025878906,3159.530029296875,2095.169921875,232.65493774414062
2021-02-25,120.275146484375,3057.159912109375,2031.3599853515625,227.1398468017578
2021-02-26,120.54354858398438,3092.929931640625,2036.8599853515625,230.50247192382812
2021-03-01,127.03496551513672,3146.139892578125,2081.510009765625,235.02561950683594
2021-03-02,124.38074493408203,3094.530029296875,2075.840087890625,231.9804229736328
2021-03-03,121.33882141113281,3005.0,2026.7099609375,225.72140502929688
2021-03-04,119.42021942138672,2977.570068359375,2049.090087890625,224.89810180664062
2021-03-05,120.70259857177734,3000.4599609375,2108.5400390625,229.72877502441406
2021-03-08,115.67249298095703,2951.949951171875,2024.1700439453125,225.5527801513672
2021-03-09,120.37454986572266,3062.85009765625,2052.699951171875,231.8911590576172
2021-03-10,119.27111053466797,3057.639892578125,2055.030029296875,230.54214477539062
2021-03-11,121.23941040039062,3113.590087890625,2114.77001953125,235.21408081054688
2021-03-12,120.31490325927734,3089.489990234375,2061.919921875,233.84523010253906
2021-03-15,123.25741577148438,3081.679931640625,2066.489990234375,232.91282653808594
2021-03-16,124.82807922363281,3091.860107421875,2092.52001953125,235.7893829345703
2021-03-17,124.02287292480469,3135.72998046875,2091.080078125,235.1248016357422
2021-03-18,119.81785583496094,3027.989990234375,2036.219970703125,228.8558807373047
2021-03-19,119.28105163574219,3074.9599609375,2043.199951171875,228.48886108398438
2021-03-22,122.66096496582031,3110.8701171875,2038.5899658203125,234.08331298828125
2021-03-23,121.81598663330078,3137.5,2052.9599609375,235.6604461669922
2021-03-24,119.38045501708984,3087.070068359375,2045.06005859375,233.55758666992188
2021-03-25,119.87750244140625,3046.260009765625,2044.3599853515625,230.46279907226562
2021-03-26,120.49383544921875,3052.030029296875,2035.550048828125,234.5693359375
2021-03-29,120.67277526855469,3075.72998046875,2055.949951171875,233.33935546875
2021-03-30,119.19158172607422,3055.2900390625,2055.5400390625,229.97674560546875
2021-03-31,121.42829132080078,3094.080078125,2068.6298828125,233.86508178710938
2021-04-01,122.27326202392578,3161.0,2137.75,240.39190673828125
2021-04-05,125.15614318847656,3226.72998046875,2225.550048828125,247.0576171875
2021-04-06,125.46430206298828,3223.820068359375,2224.75,245.85739135742188
2021-04-07,127.14432525634766,3279.389892578125,2249.679931640625,247.88088989257812
2021-04-08,129.58978271484375,3299.300048828125,2265.43994140625,251.20384216308594
2021-04-09,132.2141876220703,3372.199951171875,2285.8798828125,253.7828369140625
2021-04-12,130.464599609375,3379.389892578125,2254.7900390625,253.84234619140625
2021-04-13,133.63572692871094,3400.0,2267.27001953125,256.4014892578125
2021-04-14,131.24990844726562,3333.0,2254.840087890625,253.52493286132812
2021-04-15,133.705322265625,3379.090087890625,2296.659912109375,257.4033508300781
2021-04-16,133.36734008789062,3399.43994140625,2297.760009765625,258.63330078125
2021-04-19,134.04331970214844,3372.010009765625,2302.39990234375,256.64947509765625
2021-04-20,132.3235321044922,3334.68994140625,2293.6298828125,256.17340087890625
2021-04-21,132.71121215820312,3362.02001953125,2293.2900390625,258.474609375
2021-04-22,131.16046142578125,3309.0400390625,2267.919921875,255.0921630859375
2021-04-23,133.52638244628906,3340.8798828125,2315.300048828125,259.03997802734375
2021-04-26,133.9240264892578,3409.0,2326.739990234375,259.4367370605469
2021-04-27,133.59597778320312,3417.429931640625,2307.1201171875,259.8533935546875
2021-04-28,132.79075622558594,3458.5,2379.909912109375,252.5032501220703
2021-04-29,132.69134521484375,3471.31005859375,2429.889892578125,250.46981811523438
2021-04-30,130.68328857421875,3467.419921875,2410.1201171875,250.14247131347656
2021-05-03,131.75689697265625,3386.489990234375,2395.169921875,249.8250732421875
2021-05-04,127.09461212158203,3311.8701171875,2354.25,245.78793334960938
2021-05-05,127.34313201904297,3270.5400390625,2356.739990234375,244.47862243652344
2021-05-06,128.97344970703125,3306.3701171875,2381.35009765625,247.7122802734375
2021-05-07,129.66055297851562,3291.610107421875,2398.68994140625,250.42022705078125
2021-05-10,126.31470489501953,3190.489990234375,2341.659912109375,245.18287658691406
2021-05-11,125.3786849975586,3223.909912109375,2308.760009765625,244.2405548095703
2021-05-12,122.2519302368164,3151.93994140625,2239.080078125,237.0689697265625
2021-05-13,124.44264221191406,3161.469970703125,2261.969970703125,241.06640625
2021-05-14,126.91217041015625,3222.89990234375,2316.159912109375,246.1450653076172
2021-05-17,125.7371597290039,3270.389892578125,2321.409912109375,243.19903564453125
2021-05-18,124.32315063476562,3232.280029296875,2303.429931640625,241.1160125732422
2021-05-19,124.16382598876953,3231.800048828125,2308.7099609375,241.71253967285156
2021-05-20,126.77276611328125,3247.679931640625,2356.090087890625,245.05307006835938
2021-05-21,124.90070343017578,3203.080078125,2345.10009765625,243.7506866455078
2021-05-24,126.56365203857422,3244.989990234375,2406.669921875,249.32818603515625
2021-05-25,126.364501953125,3259.050048828125,2409.070068359375,250.26275634765625
2021-05-26,126.31470489501953,3265.159912109375,2433.530029296875,250.03408813476562
2021-05-27,124.75132751464844,3230.110107421875,2402.510009765625,247.86669921875
2021-05-28,124.08416748046875,3223.070068359375,2411.56005859375,248.23455810546875
2021-06-01,123.75555419921875,3218.64990234375,2429.81005859375,245.96775817871094
2021-06-02,124.53225708007812,3233.989990234375,2421.280029296875,245.86834716796875
2021-06-03,123.01868438720703,3187.010009765625,2404.610107421875,244.2875518798828
